Origin_Country,Age_Arrived,Sex,Years_as_Resident,Native_Language,Target_Language,Education_days,Enrolled_Coruse,Speaking,Written_Understanding
Yugoslavia,20,Male,3,Albanian,Serbian,3,85,544,0.595079
Yugoslavia,24,Male,3,Albanian,English,3,85,506,0.595079
Albania,22,Male,0,Albanian,English,3,78,524,0.595079
Yugoslavia,28,Male,4,Albanian,Serbian,4,85,462,0.595079
Albania,18,Male,1,Albanian,English,3,78,424,0.595079
Yugoslavia,30,Male,3,Albanian,English,4,85,545,0.595079
Yugoslavia,36,Female,6,Albanian,Serbian,3,85,504,0.595079
Yugoslavia,20,Female,4,Albanian,English,3,85,520,0.595079
Yugoslavia,25,Male,6,Albanian,Monolingual,4,85,527,0.595079
Albania,28,Female,3,Albanian,English,4,78,535,0.595079
Yugoslavia,36,Male,9,Albanian,Monolingual,1,85,502,0.595079
Albania,17,Female,2,Albanian,English,2,78,498,0.595079
Albania,24,Female,2,Albanian,English,4,78,561,0.595079
Yugoslavia,28,Male,2,Albanian,Monolingual,4,85,499,0.595079
France,28,Male,1,Albanian,Turkish,3,113,480,0.595079
Yugoslavia,33,Female,11,Albanian,Serbian,4,85,526,0.595079
Yugoslavia,30,Male,3,Albanian,German,3,85,484,0.595079
Czechslowakia,29,Male,2,Albanian,Serbian,3,90,476,0.595079
Yugoslavia,25,Male,1,Albanian,Monolingual,1,85,548,0.595079
Yugoslavia,0,Male,33,Albanian,English,4,85,499,0.595079
Yugoslavia,24,Male,5,Albanian,English,3,85,521,0.595079
Yugoslavia,35,Female,6,Albanian,English,4,85,506,0.595079
Yugoslavia,31,Female,3,Albanian,English,4,85,508,0.595079
Yugoslavia,36,Female,5,Albanian,Serbian,3,85,480,0.595079
Yugoslavia,22,Male,3,Albanian,French,3,85,454,0.595079
Yugoslavia,27,Male,1,Albanian,Serbian,4,85,510,0.595079
Albania,22,Female,3,Albanian,Italian,3,78,473,0.595079
Yugoslavia,25,Male,3,Albanian,English,4,85,509,0.595079
Albania,23,Male,7,Albanian,English,3,78,602,0.595079
Albania,22,Female,3,Albanian,English,4,78,535,0.595079
Albania,23,Female,7,Albanian,Dutch,3,78,555,0.595079
Albania,26,Female,4,Albanian,English,2,78,544,0.595079
Yugoslavia,17,Female,4,Albanian,Monolingual,2,85,500,0.595079
Yugoslavia,21,Male,5,Albanian,English,3,85,520,0.595079
Albania,27,Female,3,Albanian,English,2,78,531,0.595079
Albania,24,Male,2,Albanian,English,3,78,559,0.595079
Yugoslavia,29,Male,1,Albanian,English,3,85,529,0.595079
Yugoslavia,19,Male,7,Albanian,English,1,85,466,0.595079
Albania,20,Male,0,Albanian,Italian,1,78,483,0.595079
Yugoslavia,25,Female,8,Albanian,English,3,85,509,0.595079
Yugoslavia,19,Male,6,Albanian,English,3,85,529,0.595079
Yugoslavia,17,Female,3,Albanian,English,2,85,560,0.595079
Yugoslavia,18,Male,3,Albanian,English,3,85,525,0.595079
Albania,19,Male,2,Albanian,English,3,78,529,0.595079
Yugoslavia,24,Female,6,Albanian,Monolingual,3,85,471,0.595079
Albania,34,Male,5,Albanian,English,1,78,526,0.595079
Albania,33,Male,4,Albanian,Italian,4,78,447,0.595079
Yugoslavia,19,Female,2,Albanian,English,3,85,563,0.595079
Albania,27,Female,3,Albanian,Albanian,3,78,495,0.595079
Yugoslavia,26,Female,6,Albanian,Monolingual,3,85,514,0.595079
Yugoslavia,16,Female,3,Albanian,Serbian,2,85,505,0.595079
Albania,21,Female,3,Albanian,Dutch,3,78,517,0.595079
Yugoslavia,21,Male,3,Albanian,Serbian,3,85,513,0.595079
Yugoslavia,22,Male,3,Albanian,English,2,85,461,0.595079
Yugoslavia,27,Male,2,Albanian,Serbian,3,85,529,0.595079
Albania,19,Male,7,Albanian,English,3,78,503,0.595079
Yugoslavia,20,Male,2,Albanian,English,3,85,594,0.595079
Yugoslavia,20,Male,2,Albanian,English,3,85,503,0.595079
Yugoslavia,22,Male,4,Albanian,Russian,3,85,491,0.595079
Yugoslavia,32,Female,6,Albanian,English,3,85,497,0.595079
Albania,29,Female,1,Albanian,English,2,78,442,0.595079
Albania,20,Female,1,Albanian,English,3,78,525,0.595079
Czechslowakia,23,Female,6,Albanian,Serbian,3,90,523,0.595079
Albania,20,Female,1,Albanian,English,3,78,547,0.595079
Yugoslavia,30,Male,2,Albanian,Monolingual,3,85,473,0.595079
Yugoslavia,20,Male,3,Albanian,English,3,85,461,0.595079
Albania,20,Male,1,Albanian,English,3,78,496,0.595079
Albania,27,Female,2,Albanian,Italian,4,78,582,0.595079
Albania,27,Female,3,Albanian,Greek,3,78,513,0.595079
Yugoslavia,21,Male,3,Albanian,German,2,85,499,0.595079
Yugoslavia,22,Female,4,Albanian,Serbian,3,85,511,0.595079
Albania,34,Female,5,Albanian,English,4,78,532,0.595079
Yugoslavia,18,Female,4,Albanian,Serbian,3,85,499,0.595079
Albania,32,Male,1,Albanian,English,3,78,548,0.595079
Albania,23,Female,3,Albanian,English,4,78,517,0.595079
Yugoslavia,23,Female,2,Albanian,English,3,85,510,0.595079
Yugoslavia,33,Male,5,Albanian,English,4,85,564,0.595079
Albania,29,Male,1,Albanian,English,4,78,509,0.595079
Yugoslavia,36,Male,3,Albanian,Croatian,4,85,486,0.595079
Albania,20,Female,0,Albanian,English,3,78,496,0.595079
Albania,23,Male,2,Albanian,Italian,3,78,534,0.595079
Yugoslavia,24,Male,3,Albanian,Serbian,3,85,535,0.595079
Albania,32,Female,1,Albanian,French,4,78,519,0.595079
Albania,25,Male,1,Albanian,Greek,2,78,522,0.595079
Yugoslavia,19,Male,7,Albanian,Serbian,3,85,578,0.595079
Yugoslavia,20,Male,7,Albanian,German,3,85,546,0.595079
Albania,36,Female,11,Albanian,Italian,4,78,548,0.595079
Yugoslavia,37,Male,5,Albanian,Croatian,4,85,483,0.595079
Yugoslavia,31,Female,3,Albanian,Serbian,1,85,514,0.595079
Yugoslavia,25,Male,5,Albanian,Croatian,3,85,464,0.595079
Yugoslavia,18,Male,5,Albanian,Monolingual,1,85,482,0.595079
Albania,0,Female,30,Albanian,Monolingual,3,78,534,0.595079
Yugoslavia,33,Female,5,Albanian,English,3,85,480,0.595079
Albania,31,Female,2,Albanian,English,4,78,496,0.595079
Albania,21,Female,1,Albanian,French,3,78,504,0.595079
Yugoslavia,21,Female,2,Albanian,German,1,85,479,0.595079
Albania,22,Female,11,Albanian,Monolingual,3,78,542,0.595079
Yugoslavia,37,Male,2,Albanian,English,4,85,490,0.595079
Yugoslavia,27,Female,2,Albanian,English,3,85,494,0.595079
Albania,20,Female,0,Albanian,Italian,3,78,460,0.595079
Yugoslavia,21,Male,3,Albanian,Serbian,3,85,493,0.595079
Albania,27,Female,2,Albanian,English,4,78,491,0.595079
Yugoslavia,27,Male,9,Albanian,Croatian,3,85,513,0.595079
Yugoslavia,20,Male,3,Albanian,Serbian,3,85,506,0.595079
Albania,30,Male,3,Albanian,Monolingual,1,78,486,0.595079
Albania,22,Female,0,Albanian,English,3,78,440,0.595079
Yugoslavia,22,Male,2,Albanian,English,1,85,506,0.595079
Yugoslavia,44,Male,3,Albanian,Serbian,2,85,483,0.595079
Yugoslavia,31,Male,3,Albanian,English,3,85,475,0.595079
USSR,33,Female,4,Albanian,English,2,90,486,0.595079
Albania,18,Female,1,Albanian,Italian,3,78,495,0.595079
Albania,25,Male,8,Albanian,Italian,3,78,532,0.595079
Yugoslavia,26,Male,7,Albanian,Serbian,4,85,585,0.595079
Yugoslavia,36,Female,6,Albanian,Serbian,3,85,496,0.595079
Albania,30,Male,1,Albanian,Greek,4,78,514,0.595079
Yugoslavia,23,Male,3,Albanian,English,3,85,504,0.595079
Yugoslavia,26,Male,2,Albanian,English,4,85,563,0.595079
Albania,22,Female,4,Albanian,Italian,3,78,507,0.595079
Albania,27,Male,6,Albanian,English,4,78,518,0.595079
Yugoslavia,26,Male,6,Albanian,Monolingual,3,85,525,0.595079
Albania,19,Male,1,Albanian,Italian,2,78,505,0.595079
Albania,19,Female,0,Albanian,English,3,78,556,0.595079
Albania,27,Female,6,Albanian,English,3,78,488,0.595079
Albania,18,Male,1,Albanian,English,3,78,509,0.595079
Yugoslavia,32,Female,2,Albanian,Serbian,4,85,477,0.595079
Yugoslavia,30,Male,4,Albanian,Serbian,4,85,498,0.595079
Albania,24,Male,2,Albanian,English,3,78,502,0.595079
Albania,33,Female,2,Albanian,English,4,78,503,0.595079
Yugoslavia,22,Male,3,Albanian,Croatian,3,85,511,0.595079
Yugoslavia,22,Male,2,Albanian,Serbian,3,85,501,0.595079
Albania,25,Female,6,Albanian,English,4,78,556,0.595079
Yugoslavia,17,Female,3,Albanian,Serbian,2,85,517,0.595079
Albania,19,Female,6,Albanian,English,4,78,529,0.595079
Albania,19,Female,3,Albanian,Greek,3,78,539,0.595079
Yugoslavia,20,Female,10,Albanian,Monolingual,3,85,545,0.595079
Yugoslavia,34,Male,3,Albanian,Croatian,4,85,468,0.595079
Albania,22,Female,1,Albanian,English,3,78,506,0.595079
Yugoslavia,35,Male,4,Albanian,Serbian,3,85,538,0.595079
Albania,24,Male,2,Albanian,English,3,78,544,0.595079
Yugoslavia,30,Male,2,Albanian,English,4,85,491,0.595079
UnitedKingdom,36,Female,2,Albanian,Monolingual,3,105,505,0.595079
Yugoslavia,35,Male,2,Albanian,Serbian,1,85,522,0.595079
Albania,29,Female,2,Albanian,Monolingual,4,78,542,0.595079
Yugoslavia,28,Male,2,Albanian,English,4,85,468,0.595079
Yugoslavia,21,Male,7,Albanian,English,3,85,554,0.595079
Albania,26,Male,1,Albanian,Italian,1,78,487,0.595079
Yugoslavia,29,Male,9,Albanian,Monolingual,3,85,528,0.595079
Albania,20,Female,0,Albanian,English,3,78,560,0.595079
Albania,23,Female,2,Albanian,English,4,78,513,0.595079
Albania,30,Male,3,Albanian,English,4,78,447,0.595079
Albania,24,Male,1,Albanian,Italian,4,78,494,0.595079
Albania,25,Female,4,Albanian,English,1,78,491,0.595079
Yugoslavia,22,Female,3,Albanian,Croatian,3,85,531,0.595079
Albania,33,Female,8,Albanian,English,4,78,472,0.595079
Yugoslavia,18,Female,1,Albanian,English,3,85,505,0.595079
Yugoslavia,20,Female,5,Albanian,English,3,85,553,0.595079
Albania,22,Male,4,Albanian,Italian,2,78,505,0.595079
Yugoslavia,46,Male,3,Albanian,French,3,85,472,0.595079
Yugoslavia,23,Male,2,Albanian,Italian,4,85,500,0.595079
Turkey,21,Male,3,Albanian,English,3,79,487,0.595079
Yugoslavia,25,Male,4,Albanian,Croatian,3,85,457,0.595079
Yugoslavia,23,Female,2,Albanian,Monolingual,3,85,495,0.595079
Yugoslavia,16,Male,5,Albanian,Monolingual,2,85,517,0.595079
Yugoslavia,28,Male,4,Albanian,English,1,85,521,0.595079
Yugoslavia,31,Male,3,Albanian,Serbian,4,85,514,0.595079
Yugoslavia,26,Male,7,Albanian,English,4,85,461,0.595079
Yugoslavia,33,Male,13,Albanian,Croatian,3,85,460,0.595079
Albania,39,Female,2,Albanian,English,4,78,474,0.595079
Albania,26,Male,2,Albanian,English,3,78,505,0.595079
Albania,31,Female,1,Albanian,English,1,78,539,0.595079
Albania,21,Male,3,Albanian,English,1,78,483,0.595079
Yugoslavia,35,Female,4,Albanian,Croatian,4,85,460,0.595079
Albania,29,Female,5,Albanian,English,4,78,527,0.595079
Albania,33,Male,1,Albanian,Italian,3,78,508,0.595079
Yugoslavia,28,Female,0,Albanian,English,3,85,481,0.595079
Yugoslavia,24,Male,6,Albanian,Croatian,3,85,513,0.595079
Albania,27,Female,2,Albanian,Italian,4,78,518,0.595079
Yugoslavia,33,Female,3,Albanian,Croatian,4,85,456,0.595079
Albania,22,Male,3,Albanian,Portugese,3,78,505,0.595079
Albania,24,Female,2,Albanian,Italian,4,78,498,0.595079
Yugoslavia,24,Female,6,Albanian,Albanian,2,85,510,0.595079
Ethiopia,16,Female,9,Amharic,English,3,25,537,0.595079
Ethiopia,26,Female,5,Amharic,English,3,25,475,0.595079
Ethiopia,24,Male,2,Amharic,English,4,25,535,0.595079
Ethiopia,23,Female,9,Amharic,English,3,25,482,0.595079
Ethiopia,26,Male,6,Amharic,English,4,25,496,0.595079
Ethiopia,30,Male,1,Amharic,English,4,25,513,0.595079
Ethiopia,24,Male,2,Amharic,English,3,25,442,0.595079
Ethiopia,33,Female,8,Amharic,English,3,25,463,0.595079
Ethiopia,18,Male,4,Amharic,English,3,25,475,0.595079
Ethiopia,17,Male,6,Amharic,English,3,25,591,0.595079
Ethiopia,28,Male,5,Amharic,English,3,25,466,0.595079
Ethiopia,24,Male,2,Amharic,English,4,25,504,0.595079
Ethiopia,19,Male,4,Amharic,English,3,25,494,0.595079
Ethiopia,17,Female,2,Amharic,English,2,25,513,0.595079
Ethiopia,38,Male,4,Amharic,English,3,25,505,0.595079
Ethiopia,17,Male,1,Amharic,English,3,25,539,0.595079
Ethiopia,44,Male,3,Amharic,English,3,25,491,0.595079
Ethiopia,17,Male,4,Amharic,English,2,25,517,0.595079
Ethiopia,37,Male,4,Amharic,English,4,25,477,0.595079
Ethiopia,19,Female,16,Amharic,English,2,25,523,0.595079
Ethiopia,26,Male,6,Amharic,English,4,25,505,0.595079
Ethiopia,25,Male,15,Amharic,Spanish,4,25,531,0.595079
Ethiopia,22,Male,4,Amharic,English,3,25,530,0.595079
Ethiopia,23,Female,5,Amharic,English,3,25,494,0.595079
Ethiopia,20,Female,2,Amharic,English,1,25,450,0.595079
Ethiopia,34,Male,4,Amharic,English,4,25,491,0.595079
Ethiopia,30,Male,3,Amharic,English,3,25,501,0.595079
Ethiopia,19,Male,3,Amharic,English,3,25,502,0.595079
Ethiopia,24,Male,0,Amharic,Monolingual,3,25,462,0.595079
Ethiopia,30,Male,5,Amharic,English,4,25,490,0.595079
Ethiopia,27,Female,23,Amharic,English,4,25,535,0.595079
Ethiopia,27,Male,10,Amharic,English,4,25,508,0.595079
Ethiopia,28,Male,3,Amharic,English,4,25,492,0.595079
Ethiopia,24,Female,4,Amharic,English,4,25,533,0.595079
Ethiopia,22,Male,3,Amharic,English,3,25,467,0.595079
Ethiopia,20,Female,4,Amharic,English,1,25,478,0.595079
Ethiopia,25,Male,5,Amharic,English,3,25,472,0.595079
Ethiopia,31,Female,1,Amharic,English,2,25,520,0.595079
Ethiopia,26,Female,12,Amharic,English,4,25,545,0.595079
Ethiopia,32,Male,6,Amharic,English,4,25,503,0.595079
Ethiopia,21,Male,1,Amharic,English,3,25,388,0.595079
Ethiopia,30,Male,5,Amharic,English,3,25,417,0.595079
Ethiopia,29,Female,5,Amharic,English,4,25,527,0.595079
Ethiopia,30,Male,3,Amharic,English,4,25,468,0.595079
Syria,33,Male,4,Amharic,Arabic,2,67,538,0.595079
Ethiopia,25,Male,5,Amharic,English,4,25,498,0.595079
Ethiopia,27,Female,2,Amharic,English,4,25,508,0.595079
Ethiopia,25,Male,5,Amharic,English,4,25,548,0.595079
Ethiopia,16,Female,7,Amharic,English,3,25,489,0.595079
Ethiopia,30,Male,4,Amharic,English,3,25,450,0.595079
Ethiopia,16,Male,2,Amharic,English,2,25,491,0.595079
Ethiopia,31,Female,14,Amharic,English,3,25,482,0.595079
Ethiopia,16,Male,3,Amharic,English,2,25,486,0.595079
Ethiopia,28,Female,3,Amharic,English,3,25,447,0.595079
Afghanistan,22,Female,6,Amharic,Russian,2,19,539,0.595079
Ethiopia,16,Female,3,Amharic,English,2,25,506,0.595079
Ethiopia,16,Male,5,Amharic,English,3,25,482,0.595079
Ethiopia,21,Female,3,Amharic,English,3,25,464,0.595079
Ghana,23,Female,4,Amharic,English,3,46,472,0.595079
Ethiopia,43,Male,4,Amharic,English,4,25,458,0.595079
Ethiopia,25,Male,7,Amharic,English,3,25,472,0.595079
Ethiopia,36,Female,3,Amharic,English,4,25,478,0.595079
Ethiopia,24,Male,3,Amharic,English,3,25,470,0.595079
Ethiopia,19,Female,3,Amharic,English,1,25,467,0.595079
Ethiopia,4,Male,16,Amharic,English,4,25,516,0.595079
Ethiopia,17,Male,6,Amharic,English,3,25,472,0.595079
Ethiopia,28,Male,3,Amharic,English,4,25,451,0.595079
Ethiopia,27,Male,4,Amharic,Russian,4,25,485,0.595079
Ethiopia,39,Male,1,Amharic,English,4,25,497,0.595079
Ethiopia,23,Female,5,Amharic,English,4,25,434,0.595079
Ethiopia,24,Male,3,Amharic,English,1,25,510,0.595079
Ethiopia,28,Male,5,Amharic,English,4,25,481,0.595079
Ethiopia,27,Female,3,Amharic,English,4,25,499,0.595079
Ethiopia,21,Female,4,Amharic,English,2,25,580,0.595079
Ethiopia,25,Male,8,Amharic,Spanish,4,25,504,0.595079
Ethiopia,17,Male,1,Amharic,English,3,25,527,0.595079
Ethiopia,17,Male,5,Amharic,English,1,25,514,0.595079
Ethiopia,38,Male,2,Amharic,English,3,25,501,0.595079
Ethiopia,37,Female,2,Amharic,English,3,25,499,0.595079
Ethiopia,24,Male,3,Amharic,English,1,25,405,0.595079
Ethiopia,22,Male,2,Amharic,English,4,25,506,0.595079
Ethiopia,20,Female,6,Amharic,English,3,25,508,0.595079
Ethiopia,26,Male,4,Amharic,English,4,25,496,0.595079
Egypt,25,Male,3,Amharic,English,3,79,442,0.595079
Ethiopia,23,Female,4,Amharic,English,3,25,499,0.595079
Ethiopia,25,Female,6,Amharic,English,3,25,470,0.595079
Ethiopia,25,Female,3,Amharic,English,2,25,447,0.595079
Ethiopia,36,Male,3,Amharic,English,4,25,423,0.595079
Ethiopia,29,Male,7,Amharic,English,4,25,501,0.595079
Ethiopia,28,Male,5,Amharic,English,3,25,490,0.595079
Ethiopia,37,Male,4,Amharic,English,4,25,444,0.595079
Ethiopia,19,Male,6,Amharic,English,3,25,445,0.595079
Ethiopia,26,Male,3,Amharic,English,4,25,465,0.595079
Ethiopia,17,Male,2,Amharic,English,2,25,450,0.595079
Ethiopia,39,Male,18,Amharic,English,1,25,416,0.595079
Ethiopia,36,Female,3,Amharic,English,4,25,527,0.595079
Ethiopia,26,Male,2,Amharic,English,4,25,469,0.595079
Ethiopia,25,Male,3,Amharic,English,4,25,502,0.595079
Ethiopia,23,Male,5,Amharic,English,3,25,503,0.595079
Ethiopia,27,Male,3,Amharic,English,4,25,511,0.595079
Ethiopia,25,Male,3,Amharic,English,4,25,482,0.595079
Ethiopia,22,Male,3,Amharic,English,4,25,497,0.595079
Ethiopia,19,Male,3,Amharic,English,3,25,464,0.595079
Ethiopia,32,Male,11,Amharic,English,4,25,527,0.595079
Ethiopia,25,Male,6,Amharic,English,4,25,487,0.595079
Ethiopia,18,Female,12,Amharic,English,3,25,473,0.595079
Ethiopia,27,Male,4,Amharic,English,4,25,459,0.595079
Ethiopia,17,Male,2,Amharic,English,3,25,487,0.595079
Ethiopia,41,Male,4,Amharic,English,3,25,450,0.595079
Ethiopia,15,Male,4,Amharic,English,2,25,505,0.595079
Ethiopia,25,Male,2,Amharic,Italian,3,25,481,0.595079
Ethiopia,17,Male,2,Amharic,English,3,25,547,0.595079
Ethiopia,27,Male,7,Amharic,English,4,25,490,0.595079
Ethiopia,22,Female,3,Amharic,English,3,25,499,0.595079
Ethiopia,30,Male,12,Amharic,Spanish,4,25,508,0.595079
Ethiopia,22,Male,30,Amharic,English,3,25,491,0.595079
Ethiopia,28,Male,14,Amharic,English,4,25,519,0.595079
Ethiopia,23,Male,3,Amharic,English,4,25,447,0.595079
Ethiopia,30,Male,4,Amharic,Russian,3,25,497,0.595079
Ethiopia,20,Female,3,Amharic,English,3,25,471,0.595079
Ethiopia,32,Female,4,Amharic,English,4,25,471,0.595079
Ethiopia,29,Male,12,Amharic,English,4,25,509,0.595079
Ethiopia,15,Female,11,Amharic,English,4,25,531,0.595079
Ethiopia,21,Female,5,Amharic,English,4,25,548,0.595079
Eritrea,20,Male,2,Amharic,English,3,30,448,0.595079
Ethiopia,36,Male,3,Amharic,English,3,25,482,0.595079
Ethiopia,15,Female,3,Amharic,English,2,25,517,0.595079
Ethiopia,18,Female,2,Amharic,English,3,25,502,0.595079
Sudan,15,Male,5,Amharic,English,2,31,486,0.595079
Ethiopia,21,Male,3,Amharic,English,3,25,528,0.595079
Iran,19,Male,3,Amharic,Persian,3,77,498,0.595079
Ethiopia,33,Female,2,Amharic,English,4,25,499,0.595079
Ethiopia,23,Male,2,Amharic,English,4,25,497,0.595079
Ethiopia,27,Male,3,Amharic,English,4,25,459,0.595079
Ethiopia,33,Male,7,Amharic,English,3,25,484,0.595079
Ethiopia,26,Female,4,Amharic,English,1,25,483,0.595079
Ethiopia,18,Male,3,Amharic,English,3,25,511,0.595079
Ethiopia,32,Male,4,Amharic,English,4,25,455,0.595079
Algeria,31,Male,3,Arabic,French,3,83,507,0.595079
Sudan,28,Female,6,Arabic,English,3,31,459,0.595079
Lebanon,33,Female,2,Arabic,French,1,83,542,0.595079
Iraq,32,Male,3,Arabic,Monolingual,3,47,453,0.595079
Morocco,33,Male,1,Arabic,French,4,49,458,0.595079
Morocco,20,Male,1,Arabic,French,2,49,541,0.595079
Iraq,23,Male,1,Arabic,English,4,47,527,0.595079
Morocco,27,Female,2,Arabic,French,4,49,478,0.595079
Morocco,33,Male,5,Arabic,French,3,49,520,0.595079
Morocco,38,Male,2,Arabic,French,3,49,472,0.595079
Iraq,19,Male,6,Arabic,English,3,47,450,0.595079
Morocco,27,Female,2,Arabic,French,4,49,498,0.595079
Morocco,29,Male,1,Arabic,French,4,49,538,0.595079
Morocco,25,Female,15,Arabic,French,3,49,548,0.595079
Lebanon,26,Male,2,Arabic,English,1,83,518,0.595079
Morocco,23,Male,4,Arabic,French,3,49,476,0.595079
Morocco,17,Female,9,Arabic,French,3,49,492,0.595079
Algeria,25,Male,1,Arabic,French,4,83,521,0.595079
Iraq,39,Male,3,Arabic,English,4,47,517,0.595079
Morocco,49,Male,6,Arabic,French,4,49,518,0.595079
Iraq,31,Male,4,Arabic,English,4,47,433,0.595079
Morocco,41,Male,4,Arabic,Spanish,3,49,503,0.595079
Lebanon,36,Male,3,Arabic,English,4,83,497,0.595079
Morocco,22,Female,3,Arabic,Monolingual,4,49,497,0.595079
Algeria,24,Female,13,Arabic,French,2,83,468,0.595079
Lebanon,34,Male,6,Arabic,English,3,83,516,0.595079
Morocco,29,Male,3,Arabic,French,1,49,511,0.595079
Algeria,23,Male,5,Arabic,French,1,83,518,0.595079
Morocco,23,Female,2,Arabic,French,4,49,523,0.595079
Iraq,21,Male,2,Arabic,English,3,47,503,0.595079
Morocco,24,Male,1,Arabic,French,3,49,425,0.595079
Afghanistan,0,Male,24,Arabic,English,4,19,527,0.595079
Morocco,39,Male,1,Arabic,French,4,49,463,0.595079
Morocco,33,Male,1,Arabic,French,3,49,475,0.595079
Morocco,27,Female,3,Arabic,French,2,49,510,0.595079
Morocco,25,Male,1,Arabic,French,1,49,498,0.595079
Morocco,29,Male,1,Arabic,French,4,49,491,0.595079
Iraq,33,Female,8,Arabic,Monolingual,3,47,482,0.595079
Morocco,20,Female,4,Arabic,Tamazight,3,49,533,0.595079
Morocco,28,Male,1,Arabic,French,4,49,529,0.595079
Morocco,42,Female,2,Arabic,French,4,49,425,0.595079
Sudan,30,Male,11,Arabic,English,4,31,545,0.595079
Morocco,26,Female,7,Arabic,French,1,49,493,0.595079
Morocco,28,Female,3,Arabic,French,3,49,449,0.595079
Morocco,22,Male,3,Arabic,Monolingual,2,49,489,0.595079
Lebanon,20,Male,2,Arabic,English,3,83,492,0.595079
Iraq,28,Female,2,Arabic,English,4,47,484,0.595079
Morocco,21,Female,2,Arabic,French,1,49,515,0.595079
Iraq,25,Female,8,Arabic,English,3,47,521,0.595079
Netherlands,21,Male,1,Arabic,French,3,118,481,0.595079
Algeria,19,Male,3,Arabic,French,3,83,500,0.595079
Lebanon,40,Female,2,Arabic,French,4,83,538,0.595079
Morocco,28,Male,5,Arabic,French,4,49,509,0.595079
Morocco,26,Male,1,Arabic,Monolingual,4,49,423,0.595079
Lebanon,26,Female,2,Arabic,French,4,83,487,0.595079
Morocco,27,Male,1,Arabic,English,3,49,448,0.595079
Morocco,22,Female,4,Arabic,French,3,49,525,0.595079
Morocco,26,Male,5,Arabic,French,4,49,493,0.595079
Morocco,26,Female,0,Arabic,French,3,49,499,0.595079
Lebanon,25,Female,5,Arabic,English,3,83,457,0.595079
Morocco,32,Male,1,Arabic,French,3,49,521,0.595079
Iraq,28,Male,3,Arabic,Kurdish,3,47,488,0.595079
Morocco,30,Male,0,Arabic,English,4,49,539,0.595079
Iraq,29,Male,8,Arabic,Turkish,3,47,460,0.595079
Lebanon,30,Male,2,Arabic,English,3,83,543,0.595079
Morocco,25,Female,1,Arabic,French,4,49,530,0.595079
Iraq,52,Male,3,Arabic,Russian,4,47,438,0.595079
Sudan,29,Male,4,Arabic,English,4,31,506,0.595079
Iraq,27,Male,3,Arabic,Persian,3,47,522,0.595079
Iraq,28,Female,2,Arabic,English,4,47,526,0.595079
Morocco,27,Female,6,Arabic,English,4,49,526,0.595079
Iraq,39,Female,5,Arabic,English,4,47,464,0.595079
